item_id,item_name,description,category,location,status
1859,water bottle,water bottle of purple color found in cafeteria,accessory,cafeteria,found
1860,wallet,yellow plastic wallet with two pockets near classroom,wallet,classroom,lost
1861,phone,grey colored phone near parking area,phone,parking area,found
1862,calculator,calculator located in corridor area,electronics,corridor,found
1863,glasses,glasses located in parking area area,accessory,parking area,found
1864,tablet,grey metal tablet seen around auditorium,electronics,auditorium,lost
1865,wallet,leather wallet with zipper around library,wallet,library,lost
1866,charger,brown colored charger near parking area,electronics,parking area,found
1867,handbag,handbag possibly left in playground,bag,playground,found
1868,power bank,power bank located in auditorium area,electronics,auditorium,found
1869,handbag,found handbag with with zipper in corridor,bag,corridor,lost
1870,backpack,backpack located in library area,bag,library,lost
1871,notebook,brown metal notebook with scratches near computer lab,stationery,computer lab,lost
1872,laptop,brown leather laptop seen around cafeteria,electronics,cafeteria,lost
1873,headphones,headphones of red color found in parking area,electronics,parking area,found
1874,textbook,red leather textbook slightly damaged near auditorium,book,auditorium,lost
1875,backpack,metal backpack slightly damaged around classroom,bag,classroom,found
1876,keys,keys of brown color found in canteen,accessory,canteen,found
1877,power bank,lost white power bank close to computer lab,electronics,computer lab,lost
1878,laptop,laptop located in auditorium area,electronics,auditorium,lost
1879,backpack,backpack possibly left in classroom,bag,classroom,found
1880,keys,found keys with with stickers in playground,accessory,playground,found
1881,watch,brown leather watch in good condition near cafeteria,accessory,cafeteria,found
1882,keys,purple colored keys near bus stop,accessory,bus stop,lost
1883,headphones,headphones possibly left in corridor,electronics,corridor,lost
1884,keys,found keys with with stickers in auditorium,accessory,auditorium,found
1885,earbuds,earbuds possibly left in cafeteria,electronics,cafeteria,found
1886,textbook,found textbook with in good condition in parking area,book,parking area,found
1887,keys,red fabric keys seen around parking area,accessory,parking area,lost
1888,charger,purple charger spotted at corridor,electronics,corridor,lost
1889,calculator,metal calculator with name written around classroom,electronics,classroom,lost
1890,tablet,grey colored tablet near parking area,electronics,parking area,found
1891,power bank,rubber power bank with two pockets around canteen,electronics,canteen,found
1892,keys,black leather keys seen around playground,accessory,playground,lost
1893,id card,red plastic id card with two pockets near bus stop,document,bus stop,lost
1894,keys,silver leather keys seen around auditorium,accessory,auditorium,lost
1895,id card,found id card with with zipper in cafeteria,document,cafeteria,lost
1896,backpack,backpack of blue color found in auditorium,bag,auditorium,lost
1897,tablet,black colored tablet near canteen,electronics,canteen,lost
1898,calculator,silver colored calculator near playground,electronics,playground,lost
1899,glasses,yellow fabric glasses seen around classroom,accessory,classroom,found
1900,watch,watch of black color found in corridor,accessory,corridor,found
1901,headphones,leather headphones with stickers around computer lab,electronics,computer lab,found
1902,phone,phone possibly left in auditorium,phone,auditorium,lost
1903,notebook,fabric notebook with scratches around corridor,stationery,corridor,found
1904,earbuds,black leather earbuds with scratches near auditorium,electronics,auditorium,lost
1905,id card,id card of yellow color found in playground,document,playground,lost
1906,earbuds,earbuds possibly left in library,electronics,library,lost
1907,backpack,red rubber backpack seen around parking area,bag,parking area,found
1908,laptop,purple leather laptop slightly damaged near bus stop,electronics,bus stop,found
1909,id card,found id card with with name written in auditorium,document,auditorium,lost
1910,handbag,brown handbag spotted at library,bag,library,lost
1911,watch,watch located in computer lab area,accessory,computer lab,lost
1912,glasses,glasses located in playground area,accessory,playground,lost
1913,id card,plastic id card with zipper around corridor,document,corridor,lost
1914,textbook,rubber textbook with name written around playground,book,playground,lost
1915,tablet,blue leather tablet seen around canteen,electronics,canteen,found
1916,headphones,red headphones spotted at auditorium,electronics,auditorium,lost
1917,glasses,black rubber glasses seen around parking area,accessory,parking area,lost
1918,watch,watch located in auditorium area,accessory,auditorium,found
1919,glasses,brown colored glasses near parking area,accessory,parking area,found
1920,glasses,grey leather glasses with stickers near canteen,accessory,canteen,found
1921,phone,phone located in cafeteria area,phone,cafeteria,lost
1922,glasses,found glasses with in good condition in parking area,accessory,parking area,lost
1923,umbrella,green umbrella spotted at canteen,accessory,canteen,lost
1924,id card,id card located in cafeteria area,document,cafeteria,lost
1925,tablet,metal tablet in good condition around parking area,electronics,parking area,found
1926,charger,purple metal charger seen around playground,electronics,playground,lost
1927,keys,purple keys spotted at computer lab,accessory,computer lab,found
1928,charger,charger of green color found in computer lab,electronics,computer lab,lost
1929,textbook,lost grey textbook close to bus stop,book,bus stop,found
1930,backpack,backpack possibly left in canteen,bag,canteen,found
1931,backpack,backpack of blue color found in library,bag,library,lost
1932,umbrella,blue fabric umbrella with two pockets near classroom,accessory,classroom,found
1933,phone,phone possibly left in computer lab,phone,computer lab,found
1934,watch,silver colored watch near parking area,accessory,parking area,found
1935,earbuds,lost blue earbuds close to auditorium,electronics,auditorium,lost
1936,glasses,fabric glasses with stickers around playground,accessory,playground,lost
1937,umbrella,silver umbrella spotted at playground,accessory,playground,found
1938,wallet,white colored wallet near cafeteria,wallet,cafeteria,lost
1939,pen drive,found pen drive with with stickers in canteen,electronics,canteen,lost
1940,glasses,green leather glasses with name written near canteen,accessory,canteen,lost
1941,keys,keys located in canteen area,accessory,canteen,found
1942,earbuds,yellow rubber earbuds with zipper near library,electronics,library,found
1943,charger,found charger with with logo in cafeteria,electronics,cafeteria,found
1944,charger,yellow colored charger near classroom,electronics,classroom,lost
1945,charger,lost purple charger close to computer lab,electronics,computer lab,found
1946,id card,id card possibly left in playground,document,playground,found
1947,keys,keys possibly left in playground,accessory,playground,lost
1948,phone,white rubber phone with scratches near parking area,phone,parking area,lost
1949,earbuds,found earbuds with with name written in auditorium,electronics,auditorium,found
1950,watch,red plastic watch with scratches near playground,accessory,playground,found
1951,charger,lost grey charger close to library,electronics,library,lost
1952,earbuds,purple colored earbuds near classroom,electronics,classroom,lost
1953,handbag,white handbag spotted at classroom,bag,classroom,found
1954,keys,yellow colored keys near library,accessory,library,lost
1955,watch,lost white watch close to computer lab,accessory,computer lab,lost
1956,keys,found keys with in good condition in library,accessory,library,found
1957,charger,charger possibly left in classroom,electronics,classroom,found
1958,wallet,wallet located in computer lab area,wallet,computer lab,found
1959,calculator,calculator of purple color found in playground,electronics,playground,lost
1960,tablet,grey tablet spotted at corridor,electronics,corridor,found
1961,watch,watch of grey color found in canteen,accessory,canteen,found
1962,notebook,lost brown notebook close to computer lab,stationery,computer lab,lost
1963,water bottle,water bottle located in playground area,accessory,playground,found
1964,backpack,found backpack with with stickers in computer lab,bag,computer lab,lost
1965,water bottle,water bottle possibly left in playground,accessory,playground,found
1966,id card,red rubber id card seen around playground,document,playground,found
1967,textbook,textbook located in computer lab area,book,computer lab,lost
1968,water bottle,blue leather water bottle seen around parking area,accessory,parking area,lost
1969,wallet,purple fabric wallet seen around bus stop,wallet,bus stop,found
1970,textbook,textbook possibly left in corridor,book,corridor,lost
1971,tablet,tablet of white color found in cafeteria,electronics,cafeteria,found
1972,calculator,black calculator spotted at bus stop,electronics,bus stop,lost
1973,laptop,lost black laptop close to canteen,electronics,canteen,lost
1974,phone,grey plastic phone with name written near parking area,phone,parking area,found
1975,watch,found watch with with logo in computer lab,accessory,computer lab,lost
1976,charger,found charger with with zipper in bus stop,electronics,bus stop,lost
1977,watch,watch possibly left in parking area,accessory,parking area,lost
1978,glasses,glasses located in corridor area,accessory,corridor,found
1979,textbook,red textbook spotted at classroom,book,classroom,found
1980,tablet,lost yellow tablet close to computer lab,electronics,computer lab,found
1981,handbag,purple leather handbag seen around canteen,bag,canteen,lost
1982,id card,blue metal id card seen around corridor,document,corridor,lost
1983,backpack,red metal backpack seen around playground,bag,playground,found
1984,phone,lost white phone close to cafeteria,phone,cafeteria,found
1985,phone,phone possibly left in cafeteria,phone,cafeteria,found
1986,backpack,backpack located in library area,bag,library,found
1987,backpack,backpack possibly left in corridor,bag,corridor,lost
1988,watch,blue colored watch near cafeteria,accessory,cafeteria,found
1989,glasses,yellow leather glasses seen around classroom,accessory,classroom,found
1990,glasses,glasses possibly left in library,accessory,library,found
1991,glasses,grey metal glasses in good condition near cafeteria,accessory,cafeteria,found
1992,id card,id card possibly left in playground,document,playground,found
1993,id card,found id card with with logo in corridor,document,corridor,lost
1994,charger,green rubber charger seen around cafeteria,electronics,cafeteria,found
1995,tablet,green leather tablet with scratches near bus stop,electronics,bus stop,found
1996,umbrella,found umbrella with with two pockets in playground,accessory,playground,found
1997,tablet,green plastic tablet seen around parking area,electronics,parking area,lost
1998,glasses,lost green glasses close to canteen,accessory,canteen,lost
1999,watch,watch of blue color found in cafeteria,accessory,cafeteria,lost
2000,textbook,green rubber textbook seen around cafeteria,book,cafeteria,found
